window_id,src_ip,dst_ip,mean_inter_arrival,std_inter_arrival,burstiness,syn_count,rst_count,syn_ratio,rst_ratio,zero_payload_ratio,flow_count_per_window,label
48,192.168.153.138,192.168.153.141,0.0087649822235107,0.0133119897814103,1.5187697409930745,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,27,1
48,192.168.153.138,192.168.153.141,0.0288009047508239,0.0348911217257996,1.2114592242037607,0,0,0.0,0.0,0.8,27,1
48,192.168.153.138,192.168.153.141,0.0286757349967956,0.0347628592011489,1.2122743917473608,0,0,0.0,0.0,0.8,27,1
48,192.168.153.138,192.168.153.141,0.0287360548973083,0.0346983216975787,1.2074838324737782,0,0,0.0,0.0,0.8,27,1
48,192.168.153.138,192.168.153.141,0.0284831523895263,0.0293253256073344,1.0295674160742747,0,0,0.0,0.0,0.8,27,1
48,192.168.153.138,192.168.153.141,0.0170631408691406,0.028809013418259,1.688376931257789,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,27,1
48,192.168.153.138,192.168.153.141,0.0171074469884236,0.028743115180058,1.6801522284130466,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,27,1
48,192.168.153.138,192.168.153.141,0.0171318848927815,0.0287997686692598,1.6810624662435385,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,27,1
48,192.168.153.138,192.168.153.141,0.0170671542485555,0.0287569510513063,1.6849294634892154,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,27,1
48,192.168.153.138,192.168.153.141,0.005802035331726,0.0091995905281263,1.5855798874271172,0,0,0.0,0.0,0.8,27,1
48,192.168.153.138,192.168.153.141,0.029248821735382,0.0431541297428377,1.4754142964547017,2,0,0.0952380952380952,0.0,0.5238095238095238,27,1
48,192.168.153.138,192.168.153.141,0.0265802253376353,0.0429259182507324,1.6149568976735855,2,0,0.0869565217391304,0.0,0.5652173913043478,27,1
48,192.168.153.138,192.168.153.141,0.0065868496894836,0.0106085869252426,1.6105706711631789,0,0,0.0,0.0,0.8,27,1
48,192.168.153.138,192.168.153.141,0.0311828017234802,0.0467360840175237,1.498777577203146,2,0,0.0952380952380952,0.0,0.5238095238095238,27,1
48,192.168.153.138,192.168.153.141,0.0311214208602905,0.0421216507400469,1.3534616857353143,2,0,0.0952380952380952,0.0,0.5238095238095238,27,1
48,192.168.153.138,192.168.153.141,0.0311131238937377,0.0433433340585729,1.3930884666742434,2,0,0.0952380952380952,0.0,0.5238095238095238,27,1
48,192.168.153.138,192.168.153.141,0.0318611601124639,0.0448835133381066,1.4087218789170364,2,0,0.0833333333333333,0.0,0.5416666666666666,27,1
48,192.168.153.138,192.168.153.141,0.0141833782196044,0.0164495950904563,1.1597797672573853,2,1,0.3333333333333333,0.1666666666666666,0.8333333333333334,27,1
49,192.168.153.138,192.168.153.141,0.0209513306617736,0.0359356605060938,1.7151970481597882,0,0,0.0,0.0,0.8,10,1
49,192.168.153.138,192.168.153.141,0.0086158514022827,0.0174949865154287,2.030558060784744,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,10,1
49,192.168.153.138,192.168.153.141,0.0017099380493164,0.0022163630594935,1.29616570634215,0,0,0.0,0.0,0.8,10,1
49,192.168.153.138,192.168.153.141,0.0308116316795349,0.0473563916091762,1.5369647444095071,2,0,0.0952380952380952,0.0,0.5238095238095238,10,1
49,192.168.153.138,192.168.153.141,0.0014171004295349,0.0020461056370161,1.4438677699700155,0,0,0.0,0.0,0.8,10,1
49,192.168.153.138,192.168.153.141,0.0014315843582153,0.0020194916280283,1.4106689671755537,0,0,0.0,0.0,0.8,10,1
49,192.168.153.138,192.168.153.141,0.0307958126068115,0.0496185627932246,1.6112113496316658,2,0,0.0952380952380952,0.0,0.5238095238095238,10,1
49,192.168.153.138,192.168.153.141,0.0307868957519531,0.0485622847331248,1.5773686676430854,2,0,0.0952380952380952,0.0,0.5238095238095238,10,1
49,192.168.153.138,192.168.153.141,0.0307532310485839,0.0496488874838416,1.6144283312997687,2,0,0.0952380952380952,0.0,0.5238095238095238,10,1
49,192.168.153.138,192.168.153.141,0.0122315486272176,0.0264046631478008,2.158734265998444,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,10,1
50,192.168.153.138,192.168.153.141,0.0054584741592407,0.008322747201573,1.5247387747514285,0,0,0.0,0.0,0.8,13,1
50,192.168.153.138,192.168.153.141,0.0088152488072713,0.0180362742454986,2.0460312170226342,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,13,1
50,192.168.153.138,192.168.153.141,0.0073489546775817,0.0115668724586163,1.5739479920731416,0,0,0.0,0.0,0.8,13,1
50,192.168.153.138,192.168.153.141,0.0073673725128173,0.011537295878345,1.565998713689724,0,0,0.0,0.0,0.8,13,1
50,192.168.153.138,192.168.153.141,0.0070714950561523,0.0113021385626806,1.5982671942685671,0,0,0.0,0.0,0.8,13,1
50,192.168.153.138,192.168.153.141,0.0070777535438537,0.0112862371807073,1.5946072593200378,0,0,0.0,0.0,0.8,13,1
50,192.168.153.138,192.168.153.141,0.0287120233882557,0.0439413460538325,1.530416211342532,2,0,0.0869565217391304,0.0,0.5652173913043478,13,1
50,192.168.153.138,192.168.153.141,0.0287014462731101,0.0455346736521085,1.5864940469835878,2,0,0.0869565217391304,0.0,0.5652173913043478,13,1
50,192.168.153.138,192.168.153.141,0.0286792733452536,0.0413305185094109,1.4411285115859114,2,0,0.0869565217391304,0.0,0.5652173913043478,13,1
50,192.168.153.138,192.168.153.141,0.0286667888814752,0.0368168949897523,1.284304814954135,2,0,0.0869565217391304,0.0,0.5652173913043478,13,1
50,192.168.153.138,192.168.153.141,0.0286564935337413,0.0480005478048036,1.6750321440509035,2,0,0.0869565217391304,0.0,0.5652173913043478,13,1
50,192.168.153.138,192.168.153.141,0.0096670985221862,0.0096480266593938,0.9980271368137368,0,0,0.0,0.0,0.8,13,1
50,192.168.153.138,192.168.153.141,0.0114821592966715,0.0251146677997703,2.18727742325005,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,13,1
51,192.168.153.138,192.168.153.141,0.0026351809501647,0.0038155897384523,1.4479422136888658,0,0,0.0,0.0,0.8,24,1
51,192.168.153.138,192.168.153.141,0.0290291195824032,0.0465556292686263,1.603756157208682,2,0,0.0909090909090909,0.0,0.5454545454545454,24,1
51,192.168.153.138,192.168.153.141,0.0028982758522033,0.0045238301199473,1.5608694101730058,0,0,0.0,0.0,0.8,24,1
51,192.168.153.138,192.168.153.141,0.0028900504112243,0.0045194815691396,1.5638071749845406,0,0,0.0,0.0,0.8,24,1
51,192.168.153.138,192.168.153.141,0.0304468393325805,0.047516066542325,1.5606239459962274,2,0,0.0952380952380952,0.0,0.5238095238095238,24,1
51,192.168.153.138,192.168.153.141,0.0276697115464644,0.0435787695949345,1.5749629164639054,2,0,0.0869565217391304,0.0,0.5652173913043478,24,1
51,192.168.153.138,192.168.153.141,0.0006946325302124,0.0008543111009094,1.22987488168488,0,0,0.0,0.0,0.8,24,1
51,192.168.153.138,192.168.153.141,0.0305005669593811,0.0446394581340913,1.4635615853810071,2,0,0.0952380952380952,0.0,0.5238095238095238,24,1
51,192.168.153.138,192.168.153.141,0.0304749965667724,0.0410523217580177,1.3470820798312395,2,0,0.0952380952380952,0.0,0.5238095238095238,24,1
51,192.168.153.138,192.168.153.141,0.0129613280296325,0.0218342955436588,1.6845724059865317,0,0,0.0,0.0,0.8,24,1
51,192.168.153.138,192.168.153.141,0.0130550265312194,0.0218895268580717,1.6767125524965882,0,0,0.0,0.0,0.8,24,1
51,192.168.153.138,192.168.153.141,0.0131350755691528,0.0216489418352719,1.6481779431946,0,0,0.0,0.0,0.8,24,1
51,192.168.153.138,192.168.153.141,0.0131647586822509,0.0215120276596154,1.6340616777593044,0,0,0.0,0.0,0.8,24,1
51,192.168.153.138,192.168.153.141,0.0089774926503499,0.0184526453357878,2.0554341901988185,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,24,1
51,192.168.153.138,192.168.153.141,0.0089515844980875,0.0185107216421544,2.0678709614045587,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,24,1
51,192.168.153.138,192.168.153.141,0.0086739857991536,0.0182114063067118,2.0995430161401414,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,24,1
51,192.168.153.138,192.168.153.141,0.0087930758794148,0.0187237982918669,2.1293798152817547,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,24,1
51,192.168.153.138,192.168.153.141,0.0102196931838989,0.0164450374951234,1.6091517816828882,0,0,0.0,0.0,0.8,24,1
51,192.168.153.138,192.168.153.141,0.0294901847839355,0.0483458066056708,1.639386357185754,2,0,0.0952380952380952,0.0,0.5238095238095238,24,1
51,192.168.153.138,192.168.153.141,0.0305030941963195,0.0489597361274835,1.6050744167911624,2,0,0.0952380952380952,0.0,0.5238095238095238,24,1
51,192.168.153.138,192.168.153.141,0.0309221744537353,0.0428638296612814,1.38618420012515,2,0,0.0952380952380952,0.0,0.5238095238095238,24,1
51,192.168.153.138,192.168.153.141,0.0309110522270202,0.0412643632559195,1.3349388093572925,2,0,0.0952380952380952,0.0,0.5238095238095238,24,1
51,192.168.153.138,192.168.153.141,0.0309214115142822,0.0498107604437338,1.6108824922409153,2,0,0.0952380952380952,0.0,0.5238095238095238,24,1
51,192.168.153.138,192.168.153.141,0.0121630032857259,0.0261444372492176,2.149505071654452,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,24,1
52,192.168.153.138,192.168.153.141,0.0114434361457824,0.0194318915833081,1.6980818816793812,0,0,0.0,0.0,0.8,30,1
52,192.168.153.138,192.168.153.141,0.011357843875885,0.0190960412801615,1.681308661118888,0,0,0.0,0.0,0.8,30,1
52,192.168.153.138,192.168.153.141,0.0240396976470947,0.0307136248588741,1.2776210961449432,0,0,0.0,0.0,0.8333333333333334,30,1
52,192.168.153.138,192.168.153.141,0.0129465262095133,0.0183859585734589,1.420146089840578,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,30,1
52,192.168.153.138,192.168.153.141,0.012898842493693,0.0184619769258577,1.4312894304186476,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,30,1
52,192.168.153.138,192.168.153.141,0.0128333171208699,0.0184083435675259,1.4344181939983158,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,30,1
52,192.168.153.138,192.168.153.141,0.0064310431480407,0.0102749041041018,1.5977041154252172,0,0,0.0,0.0,0.8,30,1
52,192.168.153.138,192.168.153.141,0.0063622593879699,0.0101786779658916,1.5998527166525096,0,0,0.0,0.0,0.8,30,1
52,192.168.153.138,192.168.153.141,0.027885534546592,0.0376458004658077,1.3500117920604326,2,0,0.0869565217391304,0.0,0.5652173913043478,30,1
52,192.168.153.138,192.168.153.141,0.0278777425939386,0.0381201227250605,1.3674034974893845,2,0,0.0869565217391304,0.0,0.5652173913043478,30,1
52,192.168.153.138,192.168.153.141,0.0278789455240423,0.043619296307303,1.5645963463606103,2,0,0.0869565217391304,0.0,0.5652173913043478,30,1
52,192.168.153.138,192.168.153.141,0.030693233013153,0.0444243868776199,1.4473674656098507,2,0,0.0952380952380952,0.0,0.5238095238095238,30,1
52,192.168.153.138,192.168.153.141,0.0306817412376403,0.0377106003556216,1.229089316135627,2,0,0.0952380952380952,0.0,0.5238095238095238,30,1
52,192.168.153.138,192.168.153.141,0.0087177753448486,0.0157473658163347,1.806351413453193,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,30,1
52,192.168.153.138,192.168.153.141,0.0109173854192097,0.0225522966887573,2.065723231596755,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,30,1
52,192.168.153.138,192.168.153.141,0.0085536837577819,0.0145323233770576,1.6989549518751366,0,0,0.0,0.0,0.8,30,1
52,192.168.153.138,192.168.153.141,0.0086008707682291,0.0183579014038872,2.1344235832143474,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,30,1
52,192.168.153.138,192.168.153.141,0.0066374540328979,0.0111498137081404,1.6798329077500846,0,0,0.0,0.0,0.8,30,1
52,192.168.153.138,192.168.153.141,0.0267777323722839,0.0421844218599306,1.5753545249258407,2,0,0.0952380952380952,0.0,0.5238095238095238,30,1
52,192.168.153.138,192.168.153.141,0.0265295028686523,0.040155970898965,1.5136345033594245,2,0,0.0952380952380952,0.0,0.5238095238095238,30,1
52,192.168.153.138,192.168.153.141,0.0092853307723999,0.0154529832362895,1.6642361607862812,0,0,0.0,0.0,0.8,30,1
52,192.168.153.138,192.168.153.141,0.0091480612754821,0.0153970971222229,1.6830994741463867,0,0,0.0,0.0,0.8,30,1
52,192.168.153.138,192.168.153.141,0.0085629224777221,0.0166263103484138,1.9416630702508304,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,30,1
52,192.168.153.138,192.168.153.141,0.0086799462636311,0.017020149013493,1.960858799876118,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,30,1
52,192.168.153.138,192.168.153.141,0.0125839710235595,0.0199547577409322,1.5857282016601228,0,0,0.0,0.0,0.8,30,1
52,192.168.153.138,192.168.153.141,0.0272029876708984,0.0396784293906684,1.4586055719576756,2,0,0.0952380952380952,0.0,0.5238095238095238,30,1
52,192.168.153.138,192.168.153.141,0.0275778651237487,0.0383536294729681,1.3907396131232723,2,0,0.0952380952380952,0.0,0.5238095238095238,30,1
52,192.168.153.138,192.168.153.141,0.0250533602454445,0.0285817339548645,1.1408343501571423,2,0,0.0869565217391304,0.0,0.5217391304347826,30,1
52,192.168.153.138,192.168.153.141,0.0101264715194702,0.0218268075831068,2.1554208236442847,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,30,1
52,192.168.153.138,192.168.153.141,0.0222487052281697,0.0317840351612371,1.4285790941665415,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,30,1
53,192.168.153.138,192.168.153.141,0.00351083278656,0.0056151141027652,1.5993681397361597,0,0,0.0,0.0,0.8,26,1
53,192.168.153.138,192.168.153.141,0.0034342408180236,0.0054882339439386,1.5980923396912472,0,0,0.0,0.0,0.8,26,1
53,192.168.153.138,192.168.153.141,0.0034388899803161,0.0051537641605041,1.498670847280312,0,0,0.0,0.0,0.8,26,1
53,192.168.153.138,192.168.153.141,0.0086244344711303,0.0173263633702983,2.008985450384837,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,26,1
53,192.168.153.138,192.168.153.141,0.0086205800374348,0.0174506231527402,2.024298025998356,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,26,1
53,192.168.153.138,192.168.153.141,0.0085502862930297,0.0175796890897772,2.05603514166634,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,26,1
53,192.168.153.138,192.168.153.141,0.0039200186729431,0.0060262215858585,1.5372941020543909,0,0,0.0,0.0,0.8,26,1
53,192.168.153.138,192.168.153.141,0.0038716793060302,0.0059319192066921,1.532130824330662,0,0,0.0,0.0,0.8,26,1
53,192.168.153.138,192.168.153.141,0.0308494687080383,0.0461138911020119,1.4948034126110004,2,0,0.0952380952380952,0.0,0.5238095238095238,26,1
53,192.168.153.138,192.168.153.141,0.028030514717102,0.0400652043856583,1.4293424430488124,2,0,0.0869565217391304,0.0,0.5652173913043478,26,1
53,192.168.153.138,192.168.153.141,0.0280179977416992,0.0416222920675907,1.4855555508038416,2,0,0.0869565217391304,0.0,0.5652173913043478,26,1
53,192.168.153.138,192.168.153.141,0.0274270447817715,0.0384791814591444,1.4029649116523943,2,0,0.0869565217391304,0.0,0.5652173913043478,26,1
53,192.168.153.138,192.168.153.141,0.0301610469818115,0.0378115325376233,1.2536545087584468,2,0,0.0952380952380952,0.0,0.5238095238095238,26,1
53,192.168.153.138,192.168.153.141,0.0084954897562662,0.0144354523573642,1.6991901316479925,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,26,1
53,192.168.153.138,192.168.153.141,0.0119295120239257,0.0261383679710813,2.191067657977828,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,26,1
53,192.168.153.138,192.168.153.141,0.0013762712478637,0.0020754181228885,1.5080007855355528,0,0,0.0,0.0,0.8,26,1
53,192.168.153.138,192.168.153.141,0.0084950923919677,0.0174531120061158,2.054493488807489,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,26,1
53,192.168.153.138,192.168.153.141,0.0029844641685485,0.0040877660329457,1.3696817257932443,0,0,0.0,0.0,0.8,26,1
53,192.168.153.138,192.168.153.141,0.0266278028488159,0.0418957921855703,1.5733852478719776,2,0,0.0952380952380952,0.0,0.5238095238095238,26,1
53,192.168.153.138,192.168.153.141,0.0266502857208251,0.0404870076055018,1.5191960052369835,2,0,0.0952380952380952,0.0,0.5238095238095238,26,1
53,192.168.153.138,192.168.153.141,0.0021134614944458,0.0030586267515066,1.4472119598794455,0,0,0.0,0.0,0.8,26,1
53,192.168.153.138,192.168.153.141,0.0119538903236389,0.0203547905556303,1.7027754149106205,0,0,0.0,0.0,0.8,26,1
53,192.168.153.138,192.168.153.141,0.0186751683553059,0.0357501391891724,1.91431415819152,2,0,0.125,0.0,0.5625,26,1
53,192.168.153.138,192.168.153.141,0.0103840231895446,0.0176809953582423,1.7027114669817751,0,0,0.0,0.0,0.8,26,1
53,192.168.153.138,192.168.153.141,0.0209663647871751,0.0394781133533338,1.8829259985728268,2,0,0.1428571428571428,0.0,0.5714285714285714,26,1
53,192.168.153.138,192.168.153.141,0.017192792892456,0.0243049182229617,1.413668993455182,2,0,0.1818181818181818,0.0,0.6363636363636364,26,1
54,192.168.153.138,192.168.153.141,0.04689355691274,0.0543444525377801,1.1588895386823557,0,0,0.0,0.0,0.4285714285714285,19,1
54,192.168.153.138,192.168.153.141,0.0424369706047905,0.0486431902346938,1.1462455858996363,0,0,0.0,0.0,0.4,19,1
54,192.168.153.138,192.168.153.141,0.0447674989700317,0.0547484299897658,1.2229503825178076,0,0,0.0,0.0,0.4,19,1
54,192.168.153.138,192.168.153.141,0.0183081626892089,0.0310954390869787,1.6984467319217535,0,0,0.0,0.0,0.8,19,1
54,192.168.153.138,192.168.153.141,0.0182117819786071,0.0311318947090071,1.7094370416676865,0,0,0.0,0.0,0.8,19,1
54,192.168.153.138,192.168.153.141,0.0181358456611633,0.0306695673965802,1.6911021393536103,0,0,0.0,0.0,0.8,19,1
54,192.168.153.138,192.168.153.141,0.0086976687113444,0.0182131968047032,2.094032022735896,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,19,1
54,192.168.153.138,192.168.153.141,0.0090118249257405,0.0187373450238658,2.079195410282124,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,19,1
54,192.168.153.138,192.168.153.141,0.0089855988820393,0.0191982933803207,2.136562474282562,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,19,1
54,192.168.153.138,192.168.153.141,0.0160380005836486,0.0264795362024006,1.6510497093632384,0,0,0.0,0.0,0.8,19,1
54,192.168.153.138,192.168.153.141,0.0157873034477233,0.0241459433369216,1.5294532987774814,0,0,0.0,0.0,0.8,19,1
54,192.168.153.138,192.168.153.141,0.027436917478388,0.0384732641911227,1.4022444110723449,2,0,0.0869565217391304,0.0,0.5652173913043478,19,1
54,192.168.153.138,192.168.153.141,0.0274090116674249,0.0338434435951923,1.234756072413021,2,0,0.0869565217391304,0.0,0.5652173913043478,19,1
54,192.168.153.138,192.168.153.141,0.030119252204895,0.0441956730637356,1.4673562531726103,2,0,0.0952380952380952,0.0,0.5238095238095238,19,1
54,192.168.153.138,192.168.153.141,0.0299043416976928,0.0387554272429857,1.2959799494926107,2,0,0.0952380952380952,0.0,0.5238095238095238,19,1
54,192.168.153.138,192.168.153.141,0.0298949241638183,0.0378330054909738,1.2655327467518005,2,0,0.0952380952380952,0.0,0.5238095238095238,19,1
54,192.168.153.138,192.168.153.141,0.0087482531865437,0.0155260698472068,1.7747622886690575,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,19,1
54,192.168.153.138,192.168.153.141,0.0085084835688273,0.0155706664992326,1.8300166384852845,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,19,1
54,192.168.153.138,192.168.153.141,0.0117591619491577,0.0245928400866376,2.0913769359558136,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,19,1
55,192.168.153.138,192.168.153.141,0.001147985458374,0.0016652695925358,1.4506016434167208,0,0,0.0,0.0,0.8,14,1
55,192.168.153.138,192.168.153.141,0.0084877014160156,0.0173749129886229,2.0470692990964428,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,14,1
55,192.168.153.138,192.168.153.141,0.0070885419845581,0.011651762783145,1.643746035295776,0,0,0.0,0.0,0.8,14,1
55,192.168.153.138,192.168.153.141,0.0267895460128784,0.0388018524322157,1.4483952961936235,2,0,0.0952380952380952,0.0,0.5238095238095238,14,1
55,192.168.153.138,192.168.153.141,0.0266829371452331,0.0424030688592375,1.5891454763184776,2,0,0.0952380952380952,0.0,0.5238095238095238,14,1
55,192.168.153.138,192.168.153.141,0.0070531964302062,0.0118769878299217,1.6839156469621197,0,0,0.0,0.0,0.8,14,1
55,192.168.153.138,192.168.153.141,0.0087511539459228,0.0182045276496497,2.080243104182983,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,14,1
55,192.168.153.138,192.168.153.141,0.0040856599807739,0.0061303095684786,1.5004453619063671,0,0,0.0,0.0,0.8,14,1
55,192.168.153.138,192.168.153.141,0.027324104309082,0.0432302080444496,1.5821271780931052,2,0,0.0952380952380952,0.0,0.5238095238095238,14,1
55,192.168.153.138,192.168.153.141,0.0286535739898681,0.0420921989268475,1.469003445843485,2,0,0.0952380952380952,0.0,0.5238095238095238,14,1
55,192.168.153.138,192.168.153.141,0.0045125484466552,0.0074594849802018,1.653053716405154,0,0,0.0,0.0,0.8,14,1
55,192.168.153.138,192.168.153.141,0.0087115367253621,0.0183167040134049,2.1025801291842074,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,14,1
55,192.168.153.138,192.168.153.141,0.0280392408370971,0.0382622515316865,1.3645965578734156,2,0,0.0952380952380952,0.0,0.5238095238095238,14,1
55,192.168.153.138,192.168.153.141,0.01214333375295,0.0264302077869646,2.1765199182262323,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,14,1
56,192.168.153.138,192.168.153.141,0.0368150472640991,0.0630490566101045,1.7125893159340853,0,0,0.0,0.0,0.8,23,1
56,192.168.153.138,192.168.153.141,0.0367416143417358,0.0631626194937038,1.719103001469252,0,0,0.0,0.0,0.8,23,1
56,192.168.153.138,192.168.153.141,0.0366837978363037,0.0631361252614306,1.721090208357562,0,0,0.0,0.0,0.8,23,1
56,192.168.153.138,192.168.153.141,0.0085992813110351,0.0147014281833827,1.7096112630385616,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,23,1
56,192.168.153.138,192.168.153.141,0.0086130301157633,0.0148527913445776,1.7244559864471494,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,23,1
56,192.168.153.138,192.168.153.141,0.008520483970642,0.0149243601829343,1.7515859702755447,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,23,1
56,192.168.153.138,192.168.153.141,0.0263775803826072,0.0422323874637021,1.6010713208384066,2,0,0.0869565217391304,0.0,0.5652173913043478,23,1
56,192.168.153.138,192.168.153.141,0.0271769870411266,0.0424567100374825,1.5622302050346266,2,0,0.0869565217391304,0.0,0.5652173913043478,23,1
56,192.168.153.138,192.168.153.141,0.0271512161601673,0.0395126680983359,1.455281703230063,2,0,0.0869565217391304,0.0,0.5652173913043478,23,1
56,192.168.153.138,192.168.153.141,0.0117046236991882,0.0195723138786012,1.6721865120669115,0,0,0.0,0.0,0.8,23,1
56,192.168.153.138,192.168.153.141,0.0012969374656677,0.0017315937989028,1.335140548207818,0,0,0.0,0.0,0.8,23,1
56,192.168.153.138,192.168.153.141,0.0303594708442688,0.0437246369619326,1.4402305358423906,2,0,0.0952380952380952,0.0,0.5238095238095238,23,1
56,192.168.153.138,192.168.153.141,0.0297329068183898,0.0418010680280833,1.4058856836099622,2,0,0.0952380952380952,0.0,0.5238095238095238,23,1
56,192.168.153.138,192.168.153.141,0.0057994723320007,0.0096797288451056,1.6690706138374352,0,0,0.0,0.0,0.8,23,1
56,192.168.153.138,192.168.153.141,0.009860873222351,0.0168452946584728,1.7082964437967412,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,23,1
56,192.168.153.138,192.168.153.141,0.0104404687881469,0.0175556708498589,1.6815021629861908,0,0,0.0,0.0,0.8,23,1
56,192.168.153.138,192.168.153.141,0.0256839394569396,0.039794095882998,1.549376642540165,2,0,0.0952380952380952,0.0,0.5238095238095238,23,1
56,192.168.153.138,192.168.153.141,0.014352798461914,0.024322638392384,1.694626901988873,0,0,0.0,0.0,0.8,23,1
56,192.168.153.138,192.168.153.141,0.0281538367271423,0.0433584958155803,1.540056377956459,2,0,0.0952380952380952,0.0,0.5238095238095238,23,1
56,192.168.153.138,192.168.153.141,0.0117125511169433,0.0197717398865465,1.6880814170317493,0,0,0.0,0.0,0.8,23,1
56,192.168.153.138,192.168.153.141,0.0282145380973815,0.044331118791534,1.5712154719147464,2,0,0.0952380952380952,0.0,0.5238095238095238,23,1
56,192.168.153.138,192.168.153.141,0.0021076202392578,0.0029632490770799,1.405969169343062,0,0,0.0,0.0,0.8,23,1
56,192.168.153.138,192.168.153.141,0.0275284886360168,0.0377285689857882,1.3705281639191116,2,0,0.0952380952380952,0.0,0.5238095238095238,23,1
57,192.168.153.138,192.168.153.141,0.0021011233329772,0.002762139030038,1.3146010929896614,0,0,0.0,0.0,0.8,21,1
57,192.168.153.138,192.168.153.141,0.02775160074234,0.0422287877126035,1.5216703391158222,2,0,0.0952380952380952,0.0,0.5238095238095238,21,1
57,192.168.153.138,192.168.153.141,0.0091831684112548,0.015204925859841,1.6557385402195022,0,0,0.0,0.0,0.8,21,1
57,192.168.153.138,192.168.153.141,0.0091049075126647,0.0152170837054976,1.6713056869969218,0,0,0.0,0.0,0.8,21,1
57,192.168.153.138,192.168.153.141,0.0309877720746127,0.0423484092161664,1.3666167775533984,2,0,0.0869565217391304,0.0,0.5652173913043478,21,1
57,192.168.153.138,192.168.153.141,0.0309752334247935,0.0411513979432618,1.3285258380110532,2,0,0.0869565217391304,0.0,0.5652173913043478,21,1
57,192.168.153.138,192.168.153.141,0.0145548582077026,0.0166509105359206,1.1440104945240042,0,0,0.0,0.0,0.8,21,1
57,192.168.153.138,192.168.153.141,0.025450716416041,0.0356364460053096,1.4002138652116178,2,0,0.08,0.0,0.56,21,1
57,192.168.153.138,192.168.153.141,0.0254435539245605,0.033450972599787,1.3147130585203723,2,0,0.08,0.0,0.56,21,1
57,192.168.153.138,192.168.153.141,0.0086268186569213,0.0142984912106579,1.6574465952389226,0,0,0.0,0.0,0.8,21,1
57,192.168.153.138,192.168.153.141,0.0305437803268432,0.0386049097845328,1.2639204895867169,2,0,0.0952380952380952,0.0,0.5238095238095238,21,1
57,192.168.153.138,192.168.153.141,0.0178657054901123,0.0174023347151391,0.9740636732633006,2,1,0.3333333333333333,0.1666666666666666,0.8333333333333334,21,1
57,192.168.153.138,192.168.153.141,0.0097085833549499,0.0164471837542787,1.6940868871350905,0,0,0.0,0.0,0.8,21,1
57,192.168.153.138,192.168.153.141,0.008492906888326,0.0179157530621682,2.1094959944509077,2,1,0.2857142857142857,0.1428571428571428,0.8571428571428571,21,1
57,192.168.153.138,192.168.153.141,0.0079964399337768,0.0131745333634506,1.647549843750047,0,0,0.0,0.0,0.8,21,1
57,192.168.153.138,192.168.153.141,0.0296048283576965,0.0455450729687235,1.5384339479503517,2,0,0.0952380952380952,0.0,0.5238095238095238,21,1
