window_id,src_ip,dst_ip,mean_inter_arrival,std_inter_arrival,packet_count,syn_count,rst_count,zero_payload_count,packet_size_std,unique_packet_sizes,flow_count_per_window,label
256,192.168.123.128,192.168.123.132,0.3068512479464213,0.7594600809220943,37,2,0,15,225.2466256499551,12,41,1
256,192.168.123.128,192.168.123.132,0.0026394367218017,0.004503153800843,6,2,1,5,8.571593913749194,2,41,1
256,192.168.123.128,192.168.123.132,0.0026141643524169,0.0044460510030829,6,2,1,5,8.571593913749194,2,41,1
256,192.168.123.128,192.168.123.132,0.2980877579869451,0.7539265884437193,38,2,0,16,222.7423327847772,13,41,1
256,192.168.123.128,192.168.123.132,0.000178050994873,0.0001815574245788,6,2,1,5,8.571593913749194,2,41,1
256,192.168.123.128,192.168.123.132,0.3056176371044583,0.7593556867286417,37,2,0,15,225.2348988913519,13,41,1
256,192.168.123.128,192.168.123.132,0.297063009158985,0.7542926968158536,38,2,0,16,222.75158517519228,12,41,1
256,192.168.123.128,192.168.123.132,0.2967072757514747,0.7543552646537307,38,2,0,16,222.75158517519228,12,41,1
256,192.168.123.128,192.168.123.132,0.0001844882965087,0.0001824512815775,6,2,1,5,8.571593913749194,2,41,1
256,192.168.123.128,192.168.123.132,0.0002944946289062,0.0003092049954896,6,2,1,5,8.571593913749194,2,41,1
256,192.168.123.128,192.168.123.132,0.0008220130747014,0.0014946574055713,23,2,0,11,280.9622609186,12,41,1
257,192.168.123.128,192.168.123.132,0.0010410149892171,0.0012388667768262,4,0,0,3,32.90896534380867,2,53,1
257,192.168.123.128,192.168.123.132,0.3137646826302133,0.7573164681879739,42,2,0,19,213.13192554630297,13,53,1
257,192.168.123.128,192.168.123.132,0.0005679925282796,0.0007155197857088,4,0,0,3,32.90896534380867,2,53,1
257,192.168.123.128,192.168.123.132,0.3138637600875482,0.7572656982608478,42,2,0,19,213.13464918873996,12,53,1
257,192.168.123.128,192.168.123.132,0.000684102376302,0.0008764746328496,4,0,0,3,32.90896534380867,2,53,1
257,192.168.123.128,192.168.123.132,0.3138710987277147,0.7552957450594704,42,2,0,19,213.13192554630297,13,53,1
257,192.168.123.128,192.168.123.132,0.000791311264038,0.0010342412926141,4,0,0,3,32.90896534380867,2,53,1
257,192.168.123.128,192.168.123.132,0.0003662904103597,0.0004470209260825,4,0,0,3,32.90896534380867,2,53,1
257,192.168.123.128,192.168.123.132,0.3268994761676323,0.7867226182771101,42,2,0,19,213.13464918873996,12,53,1
257,192.168.123.128,192.168.123.132,0.3271562646074993,0.785293146682761,42,2,0,19,213.13464918873996,12,53,1
257,192.168.123.128,192.168.123.132,0.0007086594899495,0.0008501754097796,4,0,0,3,32.90896534380867,2,53,1
257,192.168.123.128,192.168.123.132,0.0003146171569824,0.0004133713563026,6,2,1,5,8.571593913749194,2,53,1
257,192.168.123.128,192.168.123.132,0.0009215672810872,0.0011085329430708,4,0,0,3,32.90896534380867,2,53,1
257,192.168.123.128,192.168.123.132,0.0001213073730468,0.0001231612688929,6,2,1,5,8.571593913749194,2,53,1
257,192.168.123.128,192.168.123.132,0.0036132335662841,0.0049952132638399,4,0,0,3,32.90896534380867,2,53,1
257,192.168.123.128,192.168.123.132,0.0029536088307698,0.0040832073862582,4,0,0,3,32.90896534380867,2,53,1
257,192.168.123.128,192.168.123.132,0.3274505371000709,0.7861950642616091,42,2,0,19,213.13464918873996,12,53,1
257,192.168.123.128,192.168.123.132,0.0006376902262369,0.0008184437283315,4,0,0,3,32.90896534380867,2,53,1
257,192.168.123.128,192.168.123.132,0.0001954555511474,0.0001270427353211,6,2,1,5,8.571593913749194,2,53,1
257,192.168.123.128,192.168.123.132,0.3269991002431729,0.7857440245286141,42,2,0,19,213.13464918873996,12,53,1
257,192.168.123.128,192.168.123.132,0.3270892922471209,0.7853801338747014,42,2,0,19,213.13464918873996,12,53,1
257,192.168.123.128,192.168.123.132,0.3272144503709746,0.7868603408351877,42,2,0,19,213.13192554630297,13,53,1
257,192.168.123.128,192.168.123.132,0.0009377002716064,0.0011789770692021,4,0,0,3,32.90896534380867,2,53,1
257,192.168.123.128,192.168.123.132,0.0014323393503824,0.0019080317419723,4,0,0,3,32.90896534380867,2,53,1
257,192.168.123.128,192.168.123.132,0.0008177757263183,0.0010413705057019,4,0,0,3,32.90896534380867,2,53,1
257,192.168.123.128,192.168.123.132,0.0004669030507405,0.0005220114883475,4,0,0,3,32.90896534380867,2,53,1
257,192.168.123.128,192.168.123.132,0.32704098631696,0.787278297864249,42,2,0,19,213.1290316380763,13,53,1
257,192.168.123.128,192.168.123.132,0.3271247468343595,0.786914265513151,42,2,0,19,213.13192554630297,13,53,1
257,192.168.123.128,192.168.123.132,0.3271417327043486,0.787027622343601,42,2,0,19,213.13192554630297,13,53,1
257,192.168.123.128,192.168.123.132,0.0015967369079589,0.0028433861053505,6,2,1,5,8.571593913749194,2,53,1
257,192.168.123.128,192.168.123.132,0.3189920754659743,0.7777692506017047,43,2,0,20,211.0114686775739,13,53,1
257,192.168.123.128,192.168.123.132,0.0003426074981689,0.0003604611065667,6,2,1,5,8.571593913749194,2,53,1
257,192.168.123.128,192.168.123.132,0.6040372318691678,0.9801659511601606,19,0,0,8,33.92545192165674,4,53,1
257,192.168.123.128,192.168.123.132,0.0003085136413574,0.0003041818944967,6,2,1,5,8.571593913749194,2,53,1
257,192.168.123.128,192.168.123.132,0.0002676486968994,0.0003030353451131,6,2,1,5,8.571593913749194,2,53,1
257,192.168.123.128,192.168.123.132,0.0014307390559803,0.0034970099548929,23,2,0,11,280.9622609186,12,53,1
257,192.168.123.128,192.168.123.132,0.0009887977079911,0.0019129879991642,23,2,0,11,280.9622609186,12,53,1
257,192.168.123.128,192.168.123.132,0.0002131938934326,0.0001695859403687,6,2,1,5,8.571593913749194,2,53,1
257,192.168.123.128,192.168.123.132,0.0008642781864513,0.0015703207117269,23,2,0,11,280.9622609186,12,53,1
257,192.168.123.128,192.168.123.132,0.0008079030297019,0.0013700879362565,23,2,0,11,280.9622609186,12,53,1
257,192.168.123.128,192.168.123.132,0.0012809038162231,0.002471769968795,23,2,0,11,280.9622609186,12,53,1
257,192.168.123.128,192.168.123.132,0.00261990590529,0.0068053942902904,23,2,0,11,280.9622609186,12,53,1
257,192.168.123.128,192.168.123.132,0.0005030632019042,0.0005761312421732,6,2,1,5,8.571593913749194,2,53,1
257,192.168.123.128,192.168.123.132,0.0036288716576316,0.0101616716925877,23,2,0,11,280.9622609186,12,53,1
257,192.168.123.128,192.168.123.132,0.0029651360078291,0.0063766579856814,23,2,0,11,280.9622609186,12,53,1
257,192.168.123.128,192.168.123.132,0.0028983571312644,0.006900914510065,23,2,0,11,280.9622609186,12,53,1
257,192.168.123.128,192.168.123.132,0.0026081475344571,0.0060508853135177,23,2,0,11,280.9622609186,12,53,1
257,192.168.123.128,192.168.123.132,0.0006418228149414,0.0006336789625897,6,2,1,5,8.571593913749194,2,53,1
257,192.168.123.128,192.168.123.132,0.0027444796128706,0.0066700167709222,23,2,0,11,280.9622609186,12,53,1
257,192.168.123.128,192.168.123.132,0.003159685568376,0.0080617207581684,23,2,0,11,280.9622609186,12,53,1
257,192.168.123.128,192.168.123.132,0.0033546794544566,0.0087339016969876,23,2,0,11,280.9622609186,12,53,1
257,192.168.123.128,192.168.123.132,0.0033105850219726,0.0051051457616585,6,2,1,5,8.571593913749194,2,53,1
257,192.168.123.128,192.168.123.132,0.0008197914470325,0.0014154094014618,23,2,0,11,280.9120912751437,12,53,1
258,192.168.123.128,192.168.123.132,0.6306110488043891,1.022010416960325,19,0,0,8,33.398790762192746,3,30,1
258,192.168.123.128,192.168.123.132,0.6167677640914917,0.9989703887817316,19,0,0,8,33.92545192165674,4,30,1
258,192.168.123.128,192.168.123.132,0.6163158549202813,0.9987441132357472,19,0,0,8,33.92545192165674,4,30,1
258,192.168.123.128,192.168.123.132,0.6163090732362535,0.997834757892427,19,0,0,8,33.92545192165674,4,30,1
258,192.168.123.128,192.168.123.132,0.6162573099136353,0.9985543141625324,19,0,0,8,33.398790762192746,3,30,1
258,192.168.123.128,192.168.123.132,0.6164260572857327,0.9983986190854992,19,0,0,8,33.398790762192746,3,30,1
258,192.168.123.128,192.168.123.132,0.6159989966286553,0.998010582069322,19,0,0,8,33.398790762192746,3,30,1
258,192.168.123.128,192.168.123.132,0.6163570351070828,0.9876077465682346,19,0,0,8,33.398790762192746,3,30,1
258,192.168.123.128,192.168.123.132,0.6153261926439073,0.9882103997657122,19,0,0,8,33.92545192165674,4,30,1
258,192.168.123.128,192.168.123.132,0.6140037907494439,0.9886347551635608,19,0,0,8,33.398790762192746,3,30,1
258,192.168.123.128,192.168.123.132,0.6132740179697672,0.9894778176868348,19,0,0,8,33.398790762192746,3,30,1
258,192.168.123.128,192.168.123.132,0.6146417723761665,0.9878069025744084,19,0,0,8,33.398790762192746,3,30,1
258,192.168.123.128,192.168.123.132,0.6140089962217543,0.9877745378798451,19,0,0,8,33.92545192165674,4,30,1
258,192.168.123.128,192.168.123.132,0.613252321879069,0.989638302142916,19,0,0,8,33.398790762192746,3,30,1
258,192.168.123.128,192.168.123.132,0.0842486667633056,0.4069798422580374,26,2,0,12,265.6011713989995,13,30,1
258,192.168.123.128,192.168.123.132,0.0773141002655029,0.3698290130063567,26,2,0,12,265.6377054044557,12,30,1
258,192.168.123.128,192.168.123.132,0.0005995273590087,0.0004180294491282,6,2,1,5,8.571593913749194,2,30,1
258,192.168.123.128,192.168.123.132,0.0004127025604248,0.0002521439416278,6,2,1,5,8.571593913749194,2,30,1
258,192.168.123.128,192.168.123.132,0.0766054916381835,0.3685747095700273,26,2,0,12,265.6011713989995,13,30,1
258,192.168.123.128,192.168.123.132,0.076645278930664,0.3685126620613569,26,2,0,12,265.6011713989995,13,30,1
258,192.168.123.128,192.168.123.132,0.0760628890991211,0.3685384862806845,26,2,0,12,265.6377054044557,12,30,1
258,192.168.123.128,192.168.123.132,0.0771731948852539,0.3728767850841345,26,2,0,12,265.6377054044557,12,30,1
258,192.168.123.128,192.168.123.132,0.0784003067016601,0.3717352748621251,26,2,0,12,265.6377054044557,12,30,1
258,192.168.123.128,192.168.123.132,0.0783441257476806,0.3685377200247743,26,2,0,12,265.6377054044557,12,30,1
258,192.168.123.128,192.168.123.132,0.0783932876586914,0.3687170132097771,26,2,0,12,265.6377054044557,12,30,1
258,192.168.123.128,192.168.123.132,0.0779781246185302,0.3688071251153221,26,2,0,12,265.6377054044557,12,30,1
258,192.168.123.128,192.168.123.132,0.0783099555969238,0.3679154024056897,26,2,0,12,265.6377054044557,12,30,1
258,192.168.123.128,192.168.123.132,0.0778966045379638,0.3705550216131004,26,2,0,12,265.6377054044557,12,30,1
258,192.168.123.128,192.168.123.132,0.0775171470642089,0.3682668476550452,26,2,0,12,265.6377054044557,12,30,1
258,192.168.123.128,192.168.123.132,0.0762397956848144,0.3688656191691115,26,2,0,12,265.6377054044557,12,30,1
259,192.168.123.128,192.168.123.132,0.5910203138987223,0.9803349044384252,16,0,0,7,34.2554740151118,4,34,1
259,192.168.123.128,192.168.123.132,0.5910193125406901,0.9801798688661496,16,0,0,7,33.62197941823176,3,34,1
259,192.168.123.128,192.168.123.132,0.5915679613749186,0.978906332322901,16,0,0,7,33.62197941823176,3,34,1
259,192.168.123.128,192.168.123.132,0.5906458536783854,0.978921466729728,16,0,0,7,34.2554740151118,4,34,1
259,192.168.123.128,192.168.123.132,0.577061669031779,0.9577681974797344,16,0,0,7,34.2554740151118,4,34,1
259,192.168.123.128,192.168.123.132,0.5773539861043294,0.9581070831031396,16,0,0,7,33.62197941823176,3,34,1
259,192.168.123.128,192.168.123.132,0.5774940331776937,0.958259607907846,16,0,0,7,33.62197941823176,3,34,1
259,192.168.123.128,192.168.123.132,0.5775525410970052,0.9576021661957368,16,0,0,7,34.2554740151118,4,34,1
259,192.168.123.128,192.168.123.132,0.5790176232655843,0.958048940364267,16,0,0,7,33.62197941823176,3,34,1
259,192.168.123.128,192.168.123.132,0.5781179269154867,0.9574057142550912,16,0,0,7,34.2554740151118,4,34,1
259,192.168.123.128,192.168.123.132,0.5787580013275146,0.9576463819837888,16,0,0,7,34.2554740151118,4,34,1
259,192.168.123.128,192.168.123.132,0.5785869121551513,0.9573103315323842,16,0,0,7,33.62197941823176,3,34,1
259,192.168.123.128,192.168.123.132,0.5423038750886917,0.9378736065137102,17,0,0,8,33.74481890258364,3,34,1
259,192.168.123.128,192.168.123.132,0.5865936438242595,0.9753428393962704,16,0,0,7,33.62197941823176,3,34,1
259,192.168.123.128,192.168.123.132,0.0008412837982177,0.0008033808932599,6,2,1,5,8.571593913749194,2,34,1
259,192.168.123.128,192.168.123.132,0.1620442867279052,0.5948230187372541,29,2,0,13,252.5980719821203,12,34,1
259,192.168.123.128,192.168.123.132,0.1614185316222054,0.5957726385573527,29,2,0,13,252.5980719821203,12,34,1
259,192.168.123.128,192.168.123.132,0.1614532726151602,0.5949412719111361,29,2,0,13,252.5980719821203,12,34,1
259,192.168.123.128,192.168.123.132,0.0002648830413818,0.0002905025263086,6,2,1,5,8.571593913749194,2,34,1
259,192.168.123.128,192.168.123.132,0.130408797945295,0.4666270825787739,29,2,0,13,252.57140829898145,13,34,1
259,192.168.123.128,192.168.123.132,0.0002585887908935,0.0002584197675316,6,2,1,5,8.571593913749194,2,34,1
259,192.168.123.128,192.168.123.132,0.1300906453813825,0.4662589063308699,29,2,0,13,252.5714082989814,13,34,1
259,192.168.123.128,192.168.123.132,0.0002246379852294,0.0002265697866309,6,2,1,5,8.571593913749194,2,34,1
259,192.168.123.128,192.168.123.132,0.0002027511596679,0.0002018577119844,6,2,1,5,8.571593913749194,2,34,1
259,192.168.123.128,192.168.123.132,0.0002346992492675,0.0002403952956374,6,2,1,5,8.571593913749194,2,34,1
259,192.168.123.128,192.168.123.132,0.1304965530123029,0.4681349321190568,29,2,0,13,252.5980719821203,12,34,1
259,192.168.123.128,192.168.123.132,0.0002201557159423,0.0002006079256728,6,2,1,5,8.571593913749194,2,34,1
259,192.168.123.128,192.168.123.132,0.0002589702606201,0.0001919914457125,6,2,1,5,8.571593913749194,2,34,1
259,192.168.123.128,192.168.123.132,0.1306425843920026,0.4663497761747481,29,2,0,13,252.5980719821203,12,34,1
259,192.168.123.128,192.168.123.132,0.130683524268014,0.4659087110944153,29,2,0,13,252.5980719821203,12,34,1
259,192.168.123.128,192.168.123.132,0.1306608574731009,0.4660934643498448,29,2,0,13,252.5980719821203,12,34,1
259,192.168.123.128,192.168.123.132,0.1305970123835972,0.4655361233225407,29,2,0,13,252.5980719821203,12,34,1
259,192.168.123.128,192.168.123.132,0.0016114711761474,0.0029700238485014,6,2,1,5,8.571593913749194,2,34,1
259,192.168.123.128,192.168.123.132,0.0006134510040283,0.0005936283270394,6,2,1,5,8.571593913749194,2,34,1
260,192.168.123.128,192.168.123.132,0.524738073348999,0.9080039240831138,13,0,0,6,35.460787577566606,4,21,1
260,192.168.123.128,192.168.123.132,0.5254913369814554,0.9084518018123574,13,0,0,6,33.89925903782573,3,21,1
260,192.168.123.128,192.168.123.132,0.5250215927759806,0.9085277126215866,13,0,0,6,33.89925903782573,3,21,1
260,192.168.123.128,192.168.123.132,0.525023877620697,0.9083402242934868,13,0,0,6,33.89925903782573,3,21,1
260,192.168.123.128,192.168.123.132,0.52509472767512,0.9079530866052964,13,0,0,6,33.89925903782573,3,21,1
260,192.168.123.128,192.168.123.132,0.5256562829017639,0.9071344553003552,13,0,0,6,33.89925903782573,3,21,1
260,192.168.123.128,192.168.123.132,0.5268465876579285,0.9071853809597706,13,0,0,6,33.89925903782573,3,21,1
260,192.168.123.128,192.168.123.132,0.47645103931427,0.838573571157173,13,0,0,6,34.69426909004292,4,21,1
260,192.168.123.128,192.168.123.132,0.4770057797431946,0.8387623518629174,13,0,0,6,33.89925903782573,3,21,1
260,192.168.123.128,192.168.123.132,0.4761505126953125,0.8382445368665306,13,0,0,6,33.89925903782573,3,21,1
260,192.168.123.128,192.168.123.132,0.2084925636168449,0.6393097241813397,32,2,0,14,241.33133344014823,12,21,1
260,192.168.123.128,192.168.123.132,0.208310596404537,0.6393079633462979,32,2,0,14,241.3120386553477,13,21,1
260,192.168.123.128,192.168.123.132,0.186912110873631,0.6702300062302182,29,2,0,13,252.57140829898145,13,21,1
260,192.168.123.128,192.168.123.132,0.1872378758021763,0.6677646666041792,29,2,0,13,252.57140829898145,13,21,1
260,192.168.123.128,192.168.123.132,0.1872747455324445,0.6682692722470128,29,2,0,13,252.5980719821203,12,21,1
260,192.168.123.128,192.168.123.132,0.1876437664031982,0.6624259365447428,29,2,0,13,252.5980719821203,12,21,1
260,192.168.123.128,192.168.123.132,0.0002061639513288,0.0001393019132663,8,2,2,7,7.606535019310698,2,21,1
260,192.168.123.128,192.168.123.132,0.1876228536878313,0.669087309324203,29,2,0,13,252.57140829898145,13,21,1
260,192.168.123.128,192.168.123.132,0.1877073730741228,0.6686744782231826,29,2,0,13,252.5980719821203,12,21,1
260,192.168.123.128,192.168.123.132,0.186896298612867,0.6680852116234274,29,2,0,13,252.5980719821203,12,21,1
260,192.168.123.128,192.168.123.132,0.1919992140361241,0.6791532351085381,29,2,0,13,252.57140829898145,13,21,1
261,192.168.123.128,192.168.123.132,0.5339732766151428,0.9264156638559002,13,0,0,6,33.89925903782573,3,21,1
261,192.168.123.128,192.168.123.132,0.5333286921183268,0.9259256198875944,13,0,0,6,33.89925903782573,3,21,1
261,192.168.123.128,192.168.123.132,0.5332449674606323,0.9259460467244496,13,0,0,6,33.89925903782573,3,21,1
261,192.168.123.128,192.168.123.132,0.5329542756080627,0.925833559528933,13,0,0,6,33.89925903782573,3,21,1
261,192.168.123.128,192.168.123.132,0.5329646666844686,0.9258941859919322,13,0,0,6,33.89925903782573,3,21,1
261,192.168.123.128,192.168.123.132,0.5338961879412333,0.9252394516655976,13,0,0,6,33.89925903782573,3,21,1
261,192.168.123.128,192.168.123.132,0.5340782403945923,0.9251790826391586,13,0,0,6,33.89925903782573,3,21,1
261,192.168.123.128,192.168.123.132,0.5722631812095642,0.9930822542836676,13,0,0,6,33.89925903782573,3,21,1
261,192.168.123.128,192.168.123.132,0.3765799204508464,0.7069647158543308,10,0,0,5,35.29305880764658,4,21,1
261,192.168.123.128,192.168.123.132,0.3758714993794759,0.7076508665030323,10,0,0,5,34.225136961011565,3,21,1
261,192.168.123.128,192.168.123.132,0.271098256111145,0.7407814029889392,35,2,0,15,231.45835081773416,13,21,1
261,192.168.123.128,192.168.123.132,0.2705597036025103,0.7404658356977392,35,2,0,15,231.45835081773416,13,21,1
261,192.168.123.128,192.168.123.132,0.2011598079435287,0.611777202072421,32,2,0,14,241.33133344014823,12,21,1
261,192.168.123.128,192.168.123.132,0.0001726627349853,0.0001689214999075,6,2,1,5,8.571593913749194,2,21,1
261,192.168.123.128,192.168.123.132,0.2007909590198147,0.611730604273343,32,2,0,14,241.33133344014823,12,21,1
261,192.168.123.128,192.168.123.132,0.2013896742174702,0.6124560647996588,32,2,0,14,241.33133344014823,12,21,1
261,192.168.123.128,192.168.123.132,0.2013477125475483,0.6115360580921986,32,2,0,14,241.33133344014823,12,21,1
261,192.168.123.128,192.168.123.132,0.2013134110358453,0.6112787115759852,32,2,0,14,241.33133344014823,12,21,1
261,192.168.123.128,192.168.123.132,0.201322893942556,0.6115059728459135,32,2,0,14,241.33133344014823,12,21,1
261,192.168.123.128,192.168.123.132,0.236383891874744,0.7178222100186535,32,2,0,14,241.3120386553477,13,21,1
261,192.168.123.128,192.168.123.132,0.2121743156063941,0.6468749268119531,32,2,0,14,241.3120386553477,13,21,1
262,192.168.123.128,192.168.123.132,0.5131889979044596,0.9689575814759464,10,0,0,5,34.225136961011565,3,20,1
262,192.168.123.128,192.168.123.132,0.5123083061642117,0.9680179472789674,10,0,0,5,34.225136961011565,3,20,1
262,192.168.123.128,192.168.123.132,0.5126153098212348,0.9680743453043772,10,0,0,5,36.31198149371637,4,20,1
262,192.168.123.128,192.168.123.132,0.5130114025539823,0.9683316982994036,10,0,0,5,34.225136961011565,3,20,1
262,192.168.123.128,192.168.123.132,0.5129467381371392,0.9684410649463676,10,0,0,5,34.225136961011565,3,20,1
262,192.168.123.128,192.168.123.132,0.454854859246148,0.8894659922166621,10,0,0,5,34.225136961011565,3,20,1
262,192.168.123.128,192.168.123.132,0.5005353821648492,0.9496038247406686,10,0,0,5,34.225136961011565,3,20,1
262,192.168.123.128,192.168.123.132,0.4366707007090251,0.972550270587594,7,0,0,4,34.45671641527162,3,20,1
262,192.168.123.128,192.168.123.132,0.4356313546498616,0.9721242885148224,7,0,0,4,34.45671641527162,3,20,1
262,192.168.123.128,192.168.123.132,0.4998319943745931,0.9493555144731828,10,0,0,5,34.225136961011565,3,20,1
262,192.168.123.128,192.168.123.132,0.2613839007712699,0.6631138919490143,38,2,0,16,222.75158517519228,12,20,1
262,192.168.123.128,192.168.123.132,0.2609239397822199,0.6630615949953014,38,2,0,16,222.7423327847772,13,20,1
262,192.168.123.128,192.168.123.132,0.2618991557289572,0.7191213443452851,35,2,0,15,231.45835081773416,13,20,1
262,192.168.123.128,192.168.123.132,0.2618049383163452,0.7199120560993529,35,2,0,15,231.47200650601008,12,20,1
262,192.168.123.128,192.168.123.132,0.2620425294427311,0.7155598938026914,35,2,0,15,231.47200650601008,12,20,1
262,192.168.123.128,192.168.123.132,0.262316717821009,0.7188914574803932,35,2,0,15,231.45835081773416,13,20,1
262,192.168.123.128,192.168.123.132,0.2616620694889742,0.7189221878966275,35,2,0,15,231.47200650601008,12,20,1
262,192.168.123.128,192.168.123.132,0.2616340132320628,0.7186633116650399,35,2,0,15,231.47200650601008,12,20,1
262,192.168.123.128,192.168.123.132,0.2346085590474745,0.6427983150401129,35,2,0,15,231.47200650601008,12,20,1
262,192.168.123.128,192.168.123.132,0.2367572784423828,0.6603224796285149,35,2,0,15,231.47200650601008,12,20,1
263,192.168.123.128,192.168.123.132,0.3685503403345744,0.8195672830407005,7,0,0,4,34.45671641527162,3,25,1
263,192.168.123.128,192.168.123.132,0.3668497403462727,0.8187608223923009,7,0,0,4,36.08606492307873,4,25,1
263,192.168.123.128,192.168.123.132,0.3904571930567423,0.8697744382451406,7,0,0,4,36.08606492307873,4,25,1
263,192.168.123.128,192.168.123.132,0.3908680280049642,0.8702053234863252,7,0,0,4,34.45671641527162,3,25,1
263,192.168.123.128,192.168.123.132,0.3896469275156657,0.8693451047157489,7,0,0,4,36.08606492307873,4,25,1
263,192.168.123.128,192.168.123.132,0.3902477025985718,0.8704164196271669,7,0,0,4,34.45671641527162,3,25,1
263,192.168.123.128,192.168.123.132,0.0012416044871012,0.0014172772642779,4,0,0,3,32.90896534380867,2,25,1
263,192.168.123.128,192.168.123.132,0.3051698963816573,0.7466974613341707,42,2,0,19,213.13192554630297,13,25,1
263,192.168.123.128,192.168.123.132,0.0011970202128092,0.0014127930123804,4,0,0,3,32.90896534380867,2,25,1
263,192.168.123.128,192.168.123.132,0.3047645615368354,0.7470078862253531,42,2,0,19,213.13464918873996,12,25,1
263,192.168.123.128,192.168.123.132,0.390753706296285,0.8696156740565506,7,0,0,4,34.45671641527162,3,25,1
263,192.168.123.128,192.168.123.132,0.389737327893575,0.8691392837145524,7,0,0,4,34.45671641527162,3,25,1
263,192.168.123.128,192.168.123.132,0.275944709777832,0.7091330174508537,38,2,0,16,222.75158517519228,12,25,1
263,192.168.123.128,192.168.123.132,0.2708405159615181,0.6959749428123995,38,2,0,16,222.7423327847772,13,25,1
263,192.168.123.128,192.168.123.132,0.2757201065888276,0.705879137810545,38,2,0,16,222.7423327847772,13,25,1
263,192.168.123.128,192.168.123.132,0.0005443572998046,0.0005176864120784,6,2,1,5,8.571593913749194,2,25,1
263,192.168.123.128,192.168.123.132,0.2745786679757608,0.7062169942957167,38,2,0,16,222.73288102138991,13,25,1
263,192.168.123.128,192.168.123.132,0.2748750995945286,0.7059056053631584,38,2,0,16,222.75158517519228,12,25,1
263,192.168.123.128,192.168.123.132,0.2744334775048333,0.7064463927922452,38,2,0,16,222.75158517519228,12,25,1
263,192.168.123.128,192.168.123.132,0.2953183199908282,0.7474298985081089,38,2,0,16,222.7423327847772,13,25,1
263,192.168.123.128,192.168.123.132,0.2948085875124545,0.7478254950389528,38,2,0,16,222.75158517519228,12,25,1
263,192.168.123.128,192.168.123.132,0.0002563953399658,0.0002554659514127,6,2,1,5,8.571593913749194,2,25,1
263,192.168.123.128,192.168.123.132,0.003358659290132,0.0099343528530797,22,2,0,10,286.0763782888689,12,25,1
263,192.168.123.128,192.168.123.132,0.0008314956318248,0.0014277083461664,23,2,0,11,280.9622609186,12,25,1
264,192.168.123.128,192.168.123.132,0.001133918762207,0.0011396692550439,4,0,0,3,32.90896534380867,2,30,1
264,192.168.123.128,192.168.123.132,0.2949998378753662,0.7131356748390857,42,2,0,19,213.13192554630297,13,30,1
264,192.168.123.128,192.168.123.132,0.0013643105824788,0.0015877236330157,4,0,0,3,32.90896534380867,2,30,1
264,192.168.123.128,192.168.123.132,0.290499152206793,0.7014430860147934,42,2,0,19,213.13464918873996,12,30,1
264,192.168.123.128,192.168.123.132,0.0003652572631835,0.000348238228063,4,0,0,3,32.90896534380867,2,30,1
264,192.168.123.128,192.168.123.132,0.2933441545905136,0.7110758040006779,42,2,0,19,213.13464918873996,12,30,1
264,192.168.123.128,192.168.123.132,0.0004413922627766,0.0005199443077285,4,0,0,3,32.90896534380867,2,30,1
264,192.168.123.128,192.168.123.132,0.2932921270044838,0.7107435779613842,42,2,0,19,213.13464918873996,12,30,1
264,192.168.123.128,192.168.123.132,0.0006239414215087,0.0007668988732186,4,0,0,3,32.90896534380867,2,30,1
264,192.168.123.128,192.168.123.132,0.2932466820972721,0.7105787639246105,42,2,0,19,213.13464918873996,12,30,1
264,192.168.123.128,192.168.123.132,0.5577633248435127,0.9064741245293664,19,0,0,8,33.398790762192746,3,30,1
264,192.168.123.128,192.168.123.132,0.0003209114074707,0.0003151978978757,4,0,0,3,32.90896534380867,2,30,1
264,192.168.123.128,192.168.123.132,0.2930976239646353,0.7107242459878925,42,2,0,19,213.13464918873996,12,30,1
264,192.168.123.128,192.168.123.132,0.5575250519646539,0.9059453351741696,19,0,0,8,33.398790762192746,3,30,1
264,192.168.123.128,192.168.123.132,0.0015366077423095,0.00170723849515,4,0,0,3,32.90896534380867,2,30,1
264,192.168.123.128,192.168.123.132,0.315274971287425,0.7661927625277704,42,2,0,19,213.13464918873996,12,30,1
264,192.168.123.128,192.168.123.132,0.000627597173055,0.0007179179010535,4,0,0,3,32.90896534380867,2,30,1
264,192.168.123.128,192.168.123.132,0.3109563094813649,0.7568785971318636,42,2,0,19,213.13464918873996,12,30,1
264,192.168.123.128,192.168.123.132,0.0003289699554443,0.0003195548825922,6,2,1,5,8.571593913749194,2,30,1
264,192.168.123.128,192.168.123.132,0.0799775981903076,0.3840325804941928,26,2,0,12,265.6377054044557,12,30,1
264,192.168.123.128,192.168.123.132,0.0794595527648925,0.384469061928152,26,2,0,12,265.6377054044557,12,30,1
264,192.168.123.128,192.168.123.132,0.1036818408966064,0.5033760262464633,26,2,0,12,265.6377054044557,12,30,1
264,192.168.123.128,192.168.123.132,0.1034431266784667,0.502896171329657,26,2,0,12,265.6377054044557,12,30,1
264,192.168.123.128,192.168.123.132,0.0013795765963467,0.002442905773975,23,2,0,11,280.9622609186,12,30,1
264,192.168.123.128,192.168.123.132,0.0012768073515458,0.0029159347898137,23,2,0,11,280.9622609186,12,30,1
264,192.168.123.128,192.168.123.132,0.001017765565352,0.0019902478794345,23,2,0,11,280.9622609186,12,30,1
264,192.168.123.128,192.168.123.132,0.0008561611175537,0.0015023562785684,23,2,0,11,280.9622609186,12,30,1
